127.0.0.1 - - [03/Dec/2021:04:06:22 +0000] GET /dns-query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:22 +0000] GET /dns-query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:22 +0000] POST /dns-query HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:23 +0000] POST /dns-query HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:23 +0000] GET /query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:24 +0000] GET /query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:24 +0000] POST /query HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:25 +0000] POST /query HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:25 +0000] GET /resolve?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:25 +0000] GET /resolve?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:26 +0000] POST /resolve HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:26 +0000] POST /resolve HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:04:06:26 +0000] GET /?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:04:06:27 +0000] GET /?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:04:06:27 +0000] POST / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:04:06:28 +0000] POST / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:04:43:35 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:06:12:20 +0000] GET /.env HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:06:12:21 +0000] POST / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:06:14:41 +0000] GET /.env HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:06:14:41 +0000] POST / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:06:30:56 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:06:30:57 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:06:48:28 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:06:48:28 +0000] GET /images/tronix.ico HTTP/1.1 200 20918
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /css/datepicker.css HTTP/1.1 200 33704
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /css/bootstrap.css HTTP/1.1 200 129216
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /css/bootstrap-dialog.css HTTP/1.1 200 2554
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /css/sticky-footer-navbar.css HTTP/1.1 200 999
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /css/font-awesome.css HTTP/1.1 200 25197
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /css/colorbox.css HTTP/1.1 200 4385
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /css/morris.css HTTP/1.1 200 443
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /css/tronix.css HTTP/1.1 200 7433
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/jquery.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/jquery.validate.min.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/odometer.min.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/additional-methods.min.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/bootstrap-datepicker.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/bootstrap.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/bootstrap-dialog.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/typeahead.min.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/jquery.colorbox-min.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/jquery.highlight.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/raphael-min.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:14 +0000] GET /js/morris.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:15 +0000] GET /js/scripts.js HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:15 +0000] GET /images/tejraj.jpg HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:15 +0000] GET /fonts/tronixdms-opensanslight.woff HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:15 +0000] GET /fonts/tronixdms-opensans.woff HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:15 +0000] GET /fonts/fontawesome-webfont.woff?v=4.1.0 HTTP/1.1 304 -
127.0.0.1 - - [03/Dec/2021:08:28:19 +0000] POST /login HTTP/1.1 302 -
127.0.0.1 - - [03/Dec/2021:08:28:19 +0000] GET /console HTTP/1.1 200 5912
127.0.0.1 - - [03/Dec/2021:08:28:19 +0000] GET /console/profilepicture?size=medium&username=TRPUSER1 HTTP/1.1 200 3947
127.0.0.1 - - [03/Dec/2021:08:28:23 +0000] GET /logout HTTP/1.1 200 2476
127.0.0.1 - - [03/Dec/2021:08:28:27 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:08:28:30 +0000] POST /login HTTP/1.1 302 -
127.0.0.1 - - [03/Dec/2021:08:28:30 +0000] GET /console HTTP/1.1 200 19952
127.0.0.1 - - [03/Dec/2021:08:28:30 +0000] GET /console/profilepicture?size=medium&username=ADMINISTRATOR HTTP/1.1 200 6279
127.0.0.1 - - [03/Dec/2021:08:56:00 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:09:24:20 +0000] GET /actuator/health HTTP/1.1 404 -
127.0.0.1 - - [03/Dec/2021:10:42:56 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:11:30:54 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:11:30:55 +0000] GET /css/bootstrap-dialog.css HTTP/1.1 200 2554
127.0.0.1 - - [03/Dec/2021:11:30:55 +0000] GET /css/bootstrap.css HTTP/1.1 200 129216
127.0.0.1 - - [03/Dec/2021:11:30:55 +0000] GET /css/datepicker.css HTTP/1.1 200 33704
127.0.0.1 - - [03/Dec/2021:11:30:55 +0000] GET /css/sticky-footer-navbar.css HTTP/1.1 200 999
127.0.0.1 - - [03/Dec/2021:11:30:55 +0000] GET /css/tronix.css HTTP/1.1 200 7433
